stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,reference_place,stop_name_short
91043,Euclid Av & Euclid Health Center,32.7072430757,-117.085114089,91043,0,,1,M-Street-S/B,,,Euclid&Euclid Health Ctr
91051,Sweetwater Rd & Ring Rd,32.65871257,-117.064214443,91051,0,,1,M-Street-E/B,,,Swtwter&Ring
91072,El Cajon Transit Center,32.7923496683,-116.97566495,91072,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
91073,El Cajon Transit Center,32.7919072803,-116.975645035,91073,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
91074,El Cajon Transit Center,32.7917833943,-116.975679808,91074,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
91075,El Cajon Transit Center,32.7915526097,-116.97566489,91075,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
91076,El Cajon Transit Center,32.7917058476,-116.975780043,91076,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
91085,Magnolia Av & Alexander Wy,32.8348161311,-116.965349754,91085,0,,1,F-S/B,,,Magnolia&Alexander
91086,Mission Gorge Rd & Rancho Fanita Dr,32.8366507027,-117.024809694,91086,0,,1,F-E/B,,,Msn Grg&Rcho Fanita
91087,Mission Gorge Rd & Crossway Ct,32.8364661808,-117.021796588,91087,0,,1,F-E/B,,,Msn Grg&Crossway
91088,Mission Gorge Rd & Big Rock Rd,32.8360795586,-117.019888648,91088,0,,1,F-E/B,,,Msn Grg&Big Rock
91091,Santee Town Center,32.8425020881,-116.98063666,91091,0,santtc,0,M-TC-Bus,santtc,,Santee Town Ctr
91092,Santee Town Center,32.8423473525,-116.980775378,91092,0,santtc,0,M-TC-Bus,santtc,,Santee Town Ctr
91093,Santee Town Center,32.8424372966,-116.980903103,91093,0,santtc,0,M-TC-Bus,santtc,,Santee Town Ctr
91101,12th & Imperial Transit Center,32.7060511674,-117.153224634,91101,0,imp12,1,M-TC-Bus,imp12,,12th & Imperial TC
91102,12th & Imperial Transit Center,32.705602445,-117.152946964,91102,0,imp12,1,M-TC-Bus,imp12,,12th & Imperial TC
91103,Imperial Av & Francis St,32.7061768294,-117.120073526,91103,0,,1,M-Street-E/B,,,Imperial&Francis
91105,Catalina Bl & Cedarbrae Ln,32.7109656131,-117.248736063,91105,0,,1,F-S/B,,,Catalina&Cedarbrae
91106,Ocean View Bl & 46th St,32.7005327045,-117.095387595,91106,0,,1,N-W/B,,,Ocn Vw&46th
91107,Park Bl & Broadway,32.7160154617,-117.153846941,91107,0,citcol,1,N-S/B,citcol,,Park&Brdwy
91112,Sorrento Valley Coaster Station,32.9027291369,-117.224880836,91112,0,svcoas,0,M-TC-Bus,svcoas,,Sorrento Vly Coaster Sta
91130,Mission Valley Rd & Mission Center Rd,32.7777078409,-117.155826967,91130,0,,1,N-S/B,,,MV&Mission Ctr
91133,Murray Canyon Rd & Metropolitan Dr,32.7767564419,-117.158127155,91133,0,,1,F-S/B,,,Murray Cyn&Metropolitan
91136,24th Street Station,32.6619590243,-117.107904311,91136,0,24tro,1,M-TC-Bus,24tro,,24th St Sta
91138,24th Street Station,32.6616219318,-117.107764564,91138,0,24tro,0,,24tro,,24th St Sta
91139,24th Street Station,32.66157522,-117.107367705,91139,0,24tro,0,,24tro,,24th St Sta
91312,Mission Valley Rd & Mission Center Rd,32.7779339629,-117.155351024,91312,0,,1,F-W/B,,,MV&Mission Ctr
92201,Reo Dr & Cumberland St,32.6756776755,-117.0648293,92201,0,,1,M-Street-S/B,,,Reo&Cumberland
92208,El Cajon Transit Center,32.7918763789,-116.97575867,92208,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
92209,El Cajon Transit Center,32.7923409068,-116.975752736,92209,0,ecajtc,0,M-TC-Bus,ecajtc,,El Cjn TC
92210,El Cajon Transit Center,32.7926433205,-116.975738958,92210,0,ecajtc,1,M-TC-Bus,ecajtc,,El Cjn TC
92212,El Cajon Transit Center,32.7925503932,-116.975650334,92212,0,ecajtc,1,M-TC-Bus,ecajtc,,El Cjn TC
92251,Southwestern College Transit Center,32.6414361995,-116.99595102,92251,0,swcoll,0,M-TC-Bus,swcoll,,Southwestern Coll TC
92252,Southwestern College Transit Center,32.6413137632,-116.995745333,92252,0,swcoll,0,M-TC-Bus,swcoll,,Southwestern Coll TC
92254,Southwestern College Transit Center,32.6416837801,-116.996368917,92254,0,swcoll,0,M-TC-Bus,swcoll,,Southwestern Coll TC
92260,Airway Rd & La Media Rd,32.5603761503,-116.961990443,92260,0,,2,F-E/B,,,Airway&La Media
92263,Avenida Costa Este & Avenida De La Fuente,32.5559082703,-116.95511333,92263,0,,1,F-S/B,,,Avda Costa Este&Avda De La Fuente
92266,Siempre Viva Rd & Avenida Costa Brava,32.553450443,-116.957154411,92266,0,,1,N-W/B,,,Siempre Viva&Avda Costa Brava
92267,Avenida Costa Este & Avenida De La Fuente,32.5560933001,-116.954959033,92267,0,,1,N-N/B,,,Avda Costa Este&Avda De La Fuente
92270,Airway Rd & La Media Rd,32.560749378,-116.962087572,92270,0,,2,N-W/B,,,Airway&La Media
92271,La Media Rd & SR-905 Eastbound Onramp,32.5634074649,-116.962504969,92271,0,,0,N-S/B,,,La Media&SR-905 Eastbound Onramp
94003,Grove Transit Center,32.7410962871,-117.056617683,94003,0,,1,M-TC-Bus,colgrv,,Grove TC
94004,Grove Transit Center,32.7413053514,-117.056590327,94004,0,,0,M-TC-Bus,colgrv,,Grove TC
94005,Grove Transit Center,32.7415695099,-117.056543963,94005,0,,0,M-TC-Bus,grove,,Grove TC
94006,Grove Transit Center,32.7417127419,-117.056496491,94006,0,,0,M-TC-Bus,grove,,Grove TC
94017,Euclid Ave Station,32.7101146426,-117.086015814,94017,0,euctro,1,M-TC-Bus,euctro,,Euclid Av Sta
94019,Old Town Transit Center,32.7543095698,-117.199711976,94019,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94020,Old Town Transit Center,32.7544629738,-117.199778683,94020,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94021,Old Town Transit Center,32.7549250573,-117.20009267,94021,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94022,Old Town Transit Center,32.7546301442,-117.199842286,94022,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94023,Old Town Transit Center,32.7544372877,-117.199902008,94023,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94024,Old Town Transit Center,32.7545989865,-117.199962299,94024,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94025,Old Town Transit Center,32.7542673689,-117.199838375,94025,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
94027,Old Town Transit Center,32.7548291531,-117.199340266,94027,0,oldttc,1,M-TC-Bus,ottc_e,oldttc,Old Town TC
94028,Old Town Transit Center,32.7546481658,-117.199286273,94028,0,oldttc,1,M-TC-Bus,ottc_e,oldttc,Old Town TC
94030,Old Town Transit Center,32.7544864917,-117.19922273,94030,0,oldttc,1,M-TC-Bus,ottc_e,oldttc,Old Town TC
94034,Old Town Transit Center,32.7543306393,-117.199116965,94034,0,oldttc,1,M-TC-Bus,ottc_e,oldttc,Old Town TC
94037,Fashion Valley Transit Center,32.7657648033,-117.168937681,94037,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94038,Fashion Valley Transit Center,32.7657193043,-117.16914215,94038,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94040,Fashion Valley Transit Center,32.7656225661,-117.169583559,94040,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94041,Fashion Valley Transit Center,32.7655770174,-117.169794533,94041,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94042,Fashion Valley Transit Center,32.765520645,-117.169982623,94042,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94044,Fashion Valley Transit Center,32.7654668428,-117.169825914,94044,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94045,Fashion Valley Transit Center,32.7655067494,-117.169634399,94045,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94046,Fashion Valley Transit Center,32.7655443922,-117.169377799,94046,0,fasvtc,0,M-TC-Bus,fasvtc,,FV TC
94048,Fashion Valley Transit Center,32.7656518564,-117.168972286,94048,0,fasvtc,0,M-TC-Bus,fasvt2,fasvtc,FV TC
94053,Grossmont Transit Center,32.7817349158,-117.011276281,94053,0,grotro,1,M-TC-Train-N/B,grotro,,Grossmont TC
94055,Grossmont Transit Center,32.7818532549,-117.011251275,94055,0,grotro,1,M-TC-Train-N/B,grotro,,Grossmont TC
94059,Ulric St & Fashion Hills Bl,32.7739981417,-117.167624621,94059,0,,1,N-N/B,,,Ulric&Fashion Hills
94060,Ruffin Rd & Chesapeake Dr,32.8375092297,-117.12661345,94060,0,,1,N-N/B,rufche,,Ruffin&Chesapeake
94094,Clairemont Dr & Hartford Ct,32.7910601064,-117.198282791,94094,0,,1,F-E/B,,,Clairemont&Hartford
95030,UTC Transit Center,32.8701245697,-117.212452574,95030,0,utc,1,M-TC-Bus,utc,,UTC TC
95031,UTC Transit Center,32.8700371824,-117.212379965,95031,0,utc,1,M-TC-Bus,utc,,UTC TC
95032,UTC Transit Center,32.8705558147,-117.212134852,95032,0,utc,1,M-TC-Bus,utc,,UTC TC
95033,UTC Transit Center,32.8699341509,-117.212551456,95033,0,utc,1,M-TC-Bus,utc,,UTC TC
95034,UTC Transit Center,32.8711166948,-117.212111672,95034,0,utc,1,M-TC-Bus,utc,,UTC TC
95036,UTC Transit Center,32.8713063271,-117.212113746,95036,0,utc,1,M-TC-Bus,utc,,UTC TC
96004,Palomar Street Station,32.6028655508,-117.084831019,96004,0,paltro,1,M-TC-Bus,paltro,,Palomar St Sta
96006,Santee Town Center,32.8425947806,-116.980764409,96006,0,santtc,0,M-TC-Bus,santtc,,Santee Town Ctr
96010,Front St & F St,32.7137060525,-117.164747144,96010,0,,1,N-S/B,froF,,Front&F
96017,Rosecrans St & Canon St,32.7213323956,-117.232049991,96017,0,,1,F-W/B,roscan,,Rosecrans&Canon
96024,University Av & 54th St,32.7485020314,-117.078814921,96024,0,,1,F-E/B,,,Univ&54th
96025,Harbison Av & E 16th St,32.6782310331,-117.072278744,96025,0,,1,F-N/B,,,Harbison&E 16th
96027,Harbison Av & E 16th St,32.6780514168,-117.072423311,96027,0,,0,N-S/B,,,Harbison&E 16th
96033,Escondido Transit Center,33.1190256478,-117.08983701,96033,0,,0,M-Street-W/B,esctc,,Escondido TC
96034,Old Town Transit Center,32.7547890697,-117.199905801,96034,0,oldttc,1,M-TC-Bus,ottc_w,oldttc,Old Town TC
96035,Temple St & Midland Rd,32.969198636,-117.035772979,96035,0,,1,F-E/B,temmid,,Temple&Midland
97004,Ash St & Pacific Hwy,32.7200024937,-117.171815989,97004,0,,1,F-W/B,ashpac,,Ash&Pcfc Hwy
98000,Palm Canyon Rd & Opp 818,33.2565464123,-116.369805828,98000,0,,2,M-Street-W/B,,,Palm Cyn&Opp 818
98001,Palm Canyon Rd & 818,33.2567800105,-116.369815961,98001,0,,2,M-Street-W/B,,,Palm Cyn&818
98002,Palm Canyon Rd & 1010,33.2567281457,-116.36055189,98002,0,,2,M-Street-W/B,,,Palm Cyn&1010
98003,Rango Wy & Cts Yard,33.2207466812,-116.336675883,98003,0,,2,M-Street-W/B,,,Rango&Cts Yard
98004,Yaqui Pass & Deep Dell Tr,33.2088343434,-116.330010877,98004,0,,2,M-Street-N/B,,,Yaqui Pass&Deep Dell Tr
98005,Yaqui Pass & Tamarisk Grove Campground,33.1387058718,-116.374930542,98005,0,,2,M-Street-E/B,,,Yaqui Pass&Tamarisk Grove Campground
98006,Hwy 78 & Butterfield Stage,33.0967583551,-116.475364713,98006,0,,2,M-Street-W/B,,,Hwy 78&Butterfieldage
98007,Great Southern Overland Rte Of 1849 & Shelter Vall,33.0778730246,-116.43820836,98007,0,,2,M-Street-S/B,,,Great Southern Overland Rte Of 1849&Shelter Vall
98008,Great Southern Overland Rte Of 1849 & Great Sandy ,33.0695754691,-116.43095054,98008,0,,2,N-S/B,,,Great Southern Overland Rte Of 1849&Great Sandy 
98009,Great Southern Overland Rte Of 1849 & Horse Camp C,33.0606303693,-116.424577324,98009,0,,2,M-Street-E/B,sheval,,Great Southern Overland Rte Of 1849&Horse Camp C
98010,Hwy 78 & Opp Banner Recreation Ranch,33.068458501,-116.546911433,98010,0,,2,M-Street-E/B,banner,,Hwy 78&Opp Banner Recreation Ranch
98011,Hwy 78 & Banner Recreation Ranch,33.0685241645,-116.547035694,98011,0,,2,M-Street-W/B,banner,,Hwy 78&Banner Recreation Ranch
98012,Hollow Glen Rd & Hwy 78,33.0763576106,-116.590603815,98012,0,,2,M-Street-W/B,,,Hollow Glen&Hwy 78
98013,Hwy 78 & 2nd St,33.076555074,-116.597678727,98013,0,,2,F-W/B,,,Hwy 78&2nd
98014,Hwy 78 & 2nd St,33.0764094655,-116.597658564,98014,0,,2,M-Street-E/B,,,Hwy 78&2nd
98015,Washington St & Hwy 78,33.0784353561,-116.602406727,98015,0,,1,N-N/B,julian,,Wshngtn&Hwy 78
98016,Washington St & Hwy 78,33.0784151974,-116.602729837,98016,0,,1,F-S/B,julian,,Wshngtn&Hwy 78
98017,Hwy 78 & Pine Hills Rd,33.0781299525,-116.616720546,98017,0,,2,M-Street-W/B,,,Hwy 78&Pine Hills
98018,Hwy 78 & 3175,33.0808613018,-116.644621883,98018,0,,2,M-Street-E/B,,,Hwy 78&3175
98019,Hwy 78 & 4360 (Apple Tree Inn),33.0951072098,-116.646044256,98019,0,,2,M-Street-W/B,,,Hwy 78&4360 (Apple Tree Inn)
98020,Sr 67 & Letton St,33.0325099447,-116.883798415,98020,0,,1,F-N/B,,,Sr 67&Letton
98021,Sr 67 & Letton St,33.0326636513,-116.883838679,98021,0,,2,N-S/B,,,Sr 67&Letton
98022,Sr 67 & Day St,33.0345736109,-116.88118988,98022,0,,2,M-Street-N/B,,,Sr 67&Day
98023,Main St & 10th St,33.0421289814,-116.868135713,98023,0,,1,F-N/B,,,Main&10th
98024,Main St & 10th St,33.0424678419,-116.867974935,98024,0,,1,M-Street-S/B,,,Main&10th
98025,Main St & 8th St,33.0437515364,-116.865180788,98025,0,,1,F-N/B,,,Main&8th
98026,Main St & 8th St,33.0437768299,-116.865621511,98026,0,,1,F-S/B,,,Main&8th
98027,Main St & 6th St,33.0455765209,-116.861848613,98027,0,,1,F-N/B,,,Main&6th
98028,Main St & 6th St,33.0456599287,-116.862211429,98028,0,,1,N-S/B,,,Main&6th
98029,Earlham St & Thomsen Wy (Ramona Water Dist),33.05122775,-116.855608855,98029,0,,1,M-Street-W/B,,,Earlham&Thomsen (Ramona Water Dist)
98030,Earlham St & Thomsen Wy (Health Clinic),33.0511308524,-116.855190448,98030,0,,2,N-E/B,,,Earlham&Thomsen (Health Clinic)
98031,Hwy 78 & Magnolia Rd,33.0510538079,-116.844429906,98031,0,,2,M-Street-E/B,,,Hwy 78&Magnolia
98032,Hwy 78 & Magnolia Av,33.0512426485,-116.845168754,98032,0,,2,F-W/B,,,Hwy 78&Magnolia
98033,Hwy 78 & Rancho Santa Teresa Dr,33.0794453082,-116.782777101,98033,0,,2,N-E/B,,,Hwy 78&Rcho Santaesa
98034,Hwy 78 & Pine Hill Egg Ranch,33.0749811065,-116.771334211,98034,0,,2,M-Street-E/B,,,Hwy 78&Pine Hill Egg Ranch
98035,Hwy 78 & Opp Pine Hill Egg Ranch,33.0753825837,-116.771937258,98035,0,,2,M-Street-W/B,,,Hwy 78&Opp Pine Hill Egg Ranch
98036,Hwy 78 & Opposite Golden Eagle Farm,33.0662273713,-116.744539251,98036,0,,2,M-Street-E/B,,,Hwy 78&Opposite Golden Eagle Farm
98037,Hwy 78 & Golden Eagle Farm,33.0666220797,-116.744117136,98037,0,,2,N-W/B,,,Hwy 78&Golden Eagle Farm
98038,Hwy 78 & Hwy 79 (Dudleys Bakery),33.108950726,-116.675115959,98038,0,,1,M-Street-W/B,sanysa,,Hwy 78&Hwy 79 (Dudleys Bakery)
98039,Hwy 78 & Hwy 79 (Santa Ysabel Gen Store),33.1090223342,-116.674270489,98039,0,,2,M-Street-E/B,sanysa,,Hwy 78&Hwy 79 (Santa Ysabel Genore)
98040,Hwy 79 & Schoolhouse Rd,33.1557964063,-116.673696241,98040,0,,2,N-N/B,,,Hwy 79&Schoolhouse
98041,Hwy 79 & Schoolhouse Rd,33.1559415768,-116.67384071,98041,0,,0,M-Street-S/B,,,Hwy 79&Schoolhouse
98042,Hwy 76 & Lake Henshaw Resort,33.2318376044,-116.75940537,98042,0,,2,M-Special_Loc,,,Hwy 76&Lake Henshaw Resort
98043,Hwy 79 & Hwy 76,33.2006402299,-116.710344082,98043,0,,2,M-Street-S/B,lakhen,,Hwy 79&Hwy 76
98044,S2 (San Felipe Rd) & S22 (Montezuma Valley Rd),33.2199340193,-116.604888569,98044,0,,2,F-W/B,,,S2 (San Felipe)&S22 (Mntzma Vly)
98045,Montezuma Valley Rd & 37554,33.2104700692,-116.521632349,98045,0,,0,M-Street-W/B,ranchi,,Mntzma Vly&37554
98046,Montezuma Valley Rd & Opp 37554,33.2103023063,-116.521684141,98046,0,,2,M-Street-E/B,ranchi,,Mntzma Vly&Opp 37554
98047,Montezuma Valley Rd & Lease Rd,33.2103245772,-116.516485763,98047,0,,2,M-Street-E/B,,,Mntzma Vly&Lease
98048,Montezuma Valley Rd & Lease Rd,33.2104837698,-116.516584331,98048,0,,2,N-W/B,,,Mntzma Vly&Lease
98049,Montezuma Canyon Rd & Palm Canyon Rd,33.2559235774,-116.399271563,98049,0,,2,N-N/B,,,Mntzma Cyn&Palm Cyn
98050,Montezuma Valley Rd & Palm Canyon Rd,33.2559563054,-116.399480973,98050,0,,2,F-N/B,,,Mntzma Vly&Palm Cyn
98051,Palm Canyon Rd & Palm Canyon Resort Rv Exit,33.2563801093,-116.396707739,98051,0,,2,M-Street-E/B,,,Palm Cyn&Palm Cyn Resort Rv Exit
98052,Palm Canyon Rd & Opp Palm Canyon Springs Resort,33.2565807215,-116.39672116,98052,0,,2,M-Street-W/B,,,Palm Cyn&Opp Palm Cyn Sprgs Resort
98053,Palm Canyon Rd & Five Diamonds Rd,33.2564187554,-116.391833751,98053,0,,2,M-Street-E/B,,,Palm Cyn&Five Diamonds
98054,Palm Canyon Rd & Five Diamonds Rd,33.2565752902,-116.391938683,98054,0,,2,N-W/B,,,Palm Cyn&Five Diamonds
98055,Palm Canyon Dr & Sunset Realty,33.2564646155,-116.377427559,98055,0,,2,M-Street-E/B,,,Palm Cyn&Sunset Realty
98056,Christmas Circle & Palm Canyon Rd,33.2568868011,-116.375769679,98056,0,,1,N-S/B,borreg,,Christmas Cir&Palm Cyn
98057,Campo St & Old Hwy 80,32.6178167512,-116.184457876,98057,0,,2,F-N/B,jacumb,,Campo&Old80
98058,Brawley Av & Campo St,32.6203975777,-116.184608596,98058,0,,2,F-W/B,,,Brawley&Campo
98059,Carriso St & Brawley Av,32.6203185534,-116.185901196,98059,0,,2,F-S/B,,,Carriso&Brawley
98060,Old Hwy 80 & Jacumba Rd,32.6173469901,-116.190287456,98060,0,,2,M-Street-W/B,,,Old80&Jacumba
98061,Old Hwy 80 & 39998 (Boulevard Coin Shop),32.6685776817,-116.287616861,98061,0,,2,M-Street-W/B,,,Old80&39998 (Boulevard Coin Shop)
98062,Old Hwy 80 & 39961 (Candy Cottage),32.6685802462,-116.288214746,98062,0,,2,M-Street-E/B,,,Old80&39961 (Candy Cottage)
98063,Old Hwy 80 & 39718 (Mountain Top Market),32.6688038206,-116.293621807,98063,0,,2,M-Street-W/B,,,Old80&39718 (Mtn Top Mrkt)
98064,Old Hwy 80 & 39710 (Sun Country Real Estate),32.6686388749,-116.293738702,98064,0,,2,M-Street-E/B,,,Old80&39710 (Sun Country Real Estate)
98065,Old Hwy 80 & 39550 (Post Office),32.6683106053,-116.297023642,98065,0,,2,M-Street-W/B,,,Old80&39550 (Post Office)
98066,Old Hwy 80 & 39605 (Boulevard Lumber),32.6681815477,-116.296714884,98066,0,,2,M-Street-E/B,,,Old80&39605 (Boulevard Lumber)
98067,Old Hwy 80 & 39334 (Opp Liquor Store),32.668501139,-116.30165734,98067,0,,2,M-Street-W/B,boulev,,Old80&39334 (Opp Liquorore)
98068,Old Hwy 80 & Hwy 94 (Boulevard Liqour),32.6682814605,-116.301192553,98068,0,,2,N-E/B,boulev,,Old80&Hwy 94 (Boulevard Liqour)
98069,Live Oaks Trail & Old Hwy 80,32.6873941674,-116.335400813,98069,0,,2,M-Special_Loc,livoak,,Live Oaks Trail&Old80
98070,Golden Acorn Casino & Same,32.7025640432,-116.354942,98070,0,,2,M-Special_Loc,,,Golden Acorn Casino&Same
98071,Hwy 94 & Outdoor World Retreat & Rv Park,32.6535549231,-116.351082576,98071,0,,2,F-E/B,,,Hwy 94&Outdoor World Retreat & Rv Park
98072,Hwy 94 & Church Rd,32.6483636107,-116.366192484,98072,0,,2,F-W/B,,,Hwy 94&Church
98073,Hwy 94 & Bia Route 10,32.647885951,-116.365594111,98073,0,,2,N-E/B,,,Hwy 94&Bia Route 10
98074,Hwy 94 & La Posta Rd (Call Box),32.6431450839,-116.423968776,98074,0,,2,M-Street-E/B,,,Hwy 94&La Posta (Call Box)
98075,Hwy 94 & La Posta Rd,32.6432781005,-116.423192661,98075,0,,2,N-W/B,,,Hwy 94&La Posta
98076,Hwy 94 & Shockey Truck Trail,32.6321485225,-116.43357426,98076,0,,2,F-E/B,,,Hwy 94&Shockey Truck Trail
98077,Hwy 94 & Shockey Truck Trail,32.6319913941,-116.433888991,98077,0,,2,M-Street-W/B,,,Hwy 94&Shockey Truck Trail
98078,Hwy 94 & Buckman Springs Rd,32.6288169842,-116.472246696,98078,0,,2,F-W/B,campo,,Hwy 94&Buckman Sprgs
98079,Buckman Springs Rd & Freedom Ranch,32.6501166868,-116.48723462,98079,0,,2,M-Street-N/B,,,Buckman Sprgs&Freedom Ranch
98080,Buckman Springs Rd & Opp Freedom Ranch,32.6501025945,-116.48741651,98080,0,,2,M-Street-S/B,,,Buckman Sprgs&Opp Freedom Ranch
98081,Buckman Springs Rd & 2041-2087,32.6625712101,-116.487895208,98081,0,,2,M-Street-N/B,,,Buckman Sprgs&2041-2087
98082,Buckman Springs Rd & 2030-2060,32.6624858154,-116.487995702,98082,0,,2,M-Street-S/B,,,Buckman Sprgs&2030-2060
98083,Buckman Springs Rd & Cameron Truck Trail,32.6743935295,-116.488593268,98083,0,,2,M-Street-S/B,,,Buckman Sprgs&Cameron Truck Trail
98084,Buckman Springs Rd & Cameron Truck Trail,32.6744954906,-116.488453811,98084,0,,2,F-N/B,,,Buckman Sprgs&Cameron Truck Trail
98085,Lake Morena Dr & Gladiola Dr (Malt Shop),32.6801229641,-116.512098351,98085,0,,2,N-W/B,lakmor,,Lake Morena&Gladiola (Malt Shop)
98086,Lake Morena Dr & Lake Morena Campground,32.6826768295,-116.516948291,98086,0,,2,M-Special_Loc,,,Lake Morena&Lake Morena Campground
98087,Lake Morena Dr & Laurel Dr,32.6800733341,-116.512172949,98087,0,,2,F-S/B,,,Lake Morena&Laurel
98088,Lake Morena Dr & Lake Morena Rv Park,32.6768558445,-116.507834804,98088,0,,2,M-Street-S/B,,,Lake Morena&Lake Morena Rv Park
98089,Lake Morena Dr & Molchan Dr (Country Market),32.6793350341,-116.50513499,98089,0,,2,F-E/B,,,Lake Morena&Molchan (Country Mrkt)
98090,Buckman Springs Rd & Mountain Empire Hs,32.734411872,-116.493607457,98090,0,,2,M-Street-N/B,,,Buckman Sprgs&Mtn Empire Hs
98091,Buckman Springs Rd & Opp Mountain Empire Hs,32.734614984,-116.493744595,98091,0,,2,M-Street-S/B,,,Buckman Sprgs&Opp Mtn Empire Hs
98092,Buckman Springs Rest Area,32.7582145768,-116.484370599,98092,0,,1,M-Special_Loc,bucspr,,Buckman Sprgs Rest Area
98093,Old Hwy 80 & Majors Coffee Shop,32.8218210957,-116.529365014,98093,0,,2,M-Street-W/B,pinval,,Old80&Majors Coffee Shop
98094,Old Hwy 80 & Pine Valley,32.8212201815,-116.528926936,98094,0,,2,F-E/B,pinval,,Old80&Pine Vly
98095,Old Hwy 80 & 27446,32.8489399509,-116.557078602,98095,0,,2,M-Street-W/B,,,Old80&27446
98096,Old Hwy 80 & 27521 Pine Valley Trailer Park,32.8487231915,-116.556931324,98096,0,,2,M-TC-Train-E/B,,,Old80&27521 Pine Vly Trailer Park
98097,Old Hwy 80 & 26930 (Opp Heavenly Oaks MHP),32.8532528706,-116.567692588,98097,0,,2,M-Street-E/B,,,Old80&26930 (Opp Heavenly Oaks MHP)
98098,Old Hwy 80 & Heavenly Oaks MHP,32.8531484147,-116.567698724,98098,0,,2,M-Street-E/B,,,Old80&Heavenly Oaks MHP
98099,Viejas Bl & Viejas Grade Rd (Perkins Store),32.8531287114,-116.615568054,98099,0,,2,N-S/B,,,Viejas&Viejas Grade (Perkinsore)
98100,Old Hwy 80 & Riverside St,32.8410703351,-116.613118478,98100,0,,2,F-S/B,descan,,Old80&Riverside
98101,Old Hwy 80 & Descanso Real Estate,32.8410515079,-116.612978403,98101,0,,2,M-Street-N/B,descan,,Old80&Descanso Real Estate
98102,Hwy 94 & Buckman Springs Rd,32.628426431,-116.472401612,98102,0,,2,N-E/B,campo,,Hwy 94&Buckman Sprgs
98103,Hwy 94 & Buckman Springs Rd,32.6284782751,-116.472609608,98103,0,,2,F-W/B,,,Hwy 94&Buckman Sprgs
98104,Hwy 94 & Forest Gate Rd,32.6082034412,-116.474045661,98104,0,,2,N-N/B,,,Hwy 94&Forest Gate
98105,Hwy 94 & Forest Gate Rd,32.608477973,-116.474215211,98105,0,,2,N-S/B,,,Hwy 94&Forest Gate
98106,Hwy 94 & Mountain Empire Campground,32.5901060903,-116.521434182,98106,0,,2,F-S/B,,,Hwy 94&Mtn Empire Campground
98107,Hwy 94 & Mountain Empire Campground,32.5898560875,-116.521387962,98107,0,,2,M-Street-N/B,,,Hwy 94&Mtn Empire Campground
98108,Hwy 94 & Dogpatch,32.5949745787,-116.528345082,98108,0,,2,M-Street-E/B,,,Hwy 94&Dogpatch
98109,Hwy 94 & Dogpatch,32.5951639017,-116.528485286,98109,0,,2,M-Street-W/B,,,Hwy 94&Dogpatch
98110,Hwy 94 & Harris Ranch Rd,32.5997060117,-116.582114806,98110,0,,2,F-E/B,,,Hwy 94&Harris Ranch
98111,Hwy 94 & Harris Ranch Rd,32.599585923,-116.581802657,98111,0,,2,M-Street-E/B,,,Hwy 94&Harris Ranch
98112,Hwy 94 & Potrero Post Office - Park & Ride,32.6048919623,-116.610568668,98112,0,,2,M-Street-W/B,potrer,,Hwy 94&Potrero Post Office - Park & Ride
98113,Hwy 94 & Potrero Country Store,32.6043538107,-116.608501362,98113,0,,2,M-Street-E/B,potrer,,Hwy 94&Potrero Countryore
98117,Sr 188 & Tecate Mart,32.5785003119,-116.628444123,98117,0,,2,M-Street-N/B,tecate,,Sr 188&Tecate Mart
98118,Sr 188 & Humphries Rd,32.5828161829,-116.633494287,98118,0,,2,F-N/B,,,Sr 188&Humphries
98119,Hwy 94 & Barrett Lake Rd,32.6120817577,-116.707439433,98119,0,,2,F-W/B,barjcn,,Hwy 94&Barrett Lake
98120,Hwy 94 & Barrett Lake Rd,32.6117313644,-116.707060929,98120,0,,2,M-Street-E/B,barjcn,,Hwy 94&Barrett Lake
98121,Hwy 94 & Summit Rd,32.6188274509,-116.740732772,98121,0,,2,M-Street-E/B,,,Hwy 94&Summit
