stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,intersection_code,reference_place,stop_name_short,stop_place
11350,11350,Poplar St & Tuberose St,,32.73396940,-117.10637130,,,0,,1,F-W/B,,Poplar&Tuberose,
40251,40251,Poway Rd & 12222 (Pomerado Plaza),,32.95117702,-117.06712871,,,0,,1,M-Street-W/B,,Poway&12222 (Pomerado Pza),
40979,40979,Poway Rd & 12312,,32.95175269,-117.06527589,,,0,,1,M-Street-W/B,,Poway&12312,powpom
40948,40948,Poway Rd & 12900,,32.95670794,-117.04931794,,,0,,1,M-Street-W/B,,Poway&12900,
40951,40951,Poway Rd & 13236,,32.95663506,-117.04356318,,,0,,1,M-Street-W/B,,Poway&13236,
40011,40011,Poway Rd & Bowron Road,,32.95637844,-117.04543216,,,0,,1,N-E/B,,Poway&Bowron Road,powbow
40917,40917,Poway Rd & Carriage Heights Wy,,32.95647986,-117.05101112,,,0,,1,N-E/B,,Poway&Carriage Heights,
40118,40118,Poway Rd & Carriage Rd,,32.95646136,-117.05301592,,,0,,1,F-E/B,,Poway&Carriage,powcar
40351,40351,Poway Rd & Carriage Rd,,32.95622612,-117.05453297,,,0,,1,F-W/B,,Poway&Carriage,powcar
40007,40007,Poway Rd & Cobblestone Creek Rd,,32.94983770,-117.07015771,,,0,,1,N-E/B,,Poway&Cobblestone Creek,
40359,40359,Poway Rd & Community Rd,,32.95659971,-117.04135902,,,0,,2,F-W/B,,Poway&Community,
40009,40009,Poway Rd & Countryside Apt,,32.95245292,-117.05909498,,,0,,1,M-Street-E/B,,Poway&Countryside Apt,
40109,40109,Poway Rd & Creekview Dr,,32.94614954,-117.08976645,,,0,,1,F-E/B,,Poway&Creekview,
40343,40343,Poway Rd & Creekview Dr,,32.94655619,-117.09059505,,,0,,1,F-W/B,,Poway&Creekview,
40346,40346,Poway Rd & Francine Ter,,32.94997693,-117.07071319,,,0,,1,F-W/B,,Poway&Francine,
40006,40006,Poway Rd & Iola Wy,,32.94898750,-117.07401594,,,0,,1,N-E/B,,Poway&Iola,
40250,40250,Poway Rd & Iola Wy,,32.94942835,-117.07343982,,,0,,1,N-W/B,,Poway&Iola,
40363,40363,Poway Rd & Midland Rd,,32.95657485,-117.03836602,,,0,,1,F-W/B,,Poway&Midland,
40113,40113,Poway Rd & Oak Knoll Rd,,32.95096378,-117.06695721,,,0,,1,F-E/B,,Poway&Oak Knoll,
40114,40114,Poway Rd & Pomerado Rd,,32.95168938,-117.06152964,,,0,,1,F-E/B,,Poway&Pomerado,powpom
40347,40347,Poway Rd & Pomerado Rd,,32.95197348,-117.06305140,,,0,,1,F-W/B,,Poway&Pomerado,powpoW
41235,41235,Poway Rd & Pomerado Rd,,32.95170801,-117.06371397,,,0,,1,N-E/B,,Poway&Pomerado,powpom
40920,40920,Poway Rd & Poway Plaza,,32.95636076,-117.04262179,,,0,,1,N-E/B,,Poway&Poway Pza,
40010,40010,Poway Rd & Quate Ct,,32.95642404,-117.04774073,,,0,,1,N-E/B,,Poway&Quate,
40252,40252,Poway Rd & Ridge Dale Dr,,32.95331211,-117.05842155,,,0,,2,N-W/B,,Poway&Ridge Dale,
40886,40886,Poway Rd & Ridgedale Dr,,32.95335399,-117.05790034,,,0,,1,F-E/B,,Poway&Ridgedale,
40108,40108,Poway Rd & Sabre Springs Pkwy,,32.94676584,-117.09532044,,,0,,1,F-E/B,,Poway&Sabre Sprgs,
40116,40116,Poway Rd & Silver Lake Dr,,32.95510878,-117.05560183,,,0,,1,F-E/B,,Poway&Silver Lake,
40349,40349,Poway Rd & Silver Lake Dr,,32.95464838,-117.05666038,,,0,,2,F-W/B,,Poway&Silver Lake,
40344,40344,Poway Rd & Springbrook Dr,,32.94586468,-117.08434281,,,0,,1,F-W/B,,Poway&Springbrook,
40110,40110,Poway Rd & Springbrooke Dr,,32.94546556,-117.08361536,,,0,,1,F-E/B,,Poway&Springbrooke,
40111,40111,Poway Rd & Springhurst Dr,,32.94722542,-117.07735373,,,0,,1,F-E/B,,Poway&Springhurst,
40345,40345,Poway Rd & Springhurst Dr,,32.94682667,-117.07861802,,,0,,1,F-W/B,,Poway&Springhurst,
40355,40355,Poway Rd & Tarascan Rd,,32.95667477,-117.04721812,,,0,,1,N-W/B,,Poway&Tarascan,
40356,40356,Poway Rd & Tarascan Rd (Library Plaza),,32.95665896,-117.04540536,,,0,,1,N-W/B,,Poway&Tarascan (Library Pza),powbow
99215,99215,Proctor Valley Rd & Lane Av,,32.66174365,-116.96077477,,,0,,1,F-W/B,,Proctor Vly&Lane,
99055,99055,Proctor Valley Rd & Mt Miguel Rd,,32.66177526,-116.97094826,,,0,,1,F-E/B,,Proctor Vly&Mt Miguel,hstmig
99056,99056,Proctor Valley Rd & Mt Miguel Rd,,32.66208758,-116.97111977,,,0,,1,N-W/B,,Proctor Vly&Mt Miguel,hstmig
99211,99211,Proctor Valley Rd & Rocking Horse Dr,,32.66179691,-116.96487244,,,0,,1,F-E/B,,Proctor Vly&Rocking Horse,
99216,99216,Proctor Valley Rd & Rocking Horse Dr,,32.66251735,-116.96623320,,,0,,1,F-W/B,,Proctor Vly&Rocking Horse,
60459,60459,Prospect Pl & 3rd St,,32.69419600,-117.16785366,,,0,,1,F-N/B,,Prospect&3rd,
11765,11765,Pyramid St & Kenwood St,,32.71208389,-117.07397625,,,0,,0,N-S/B,,Pyramid&Kenwood,
12922,12922,Pyramid St & Kenwood St,,32.71195266,-117.07387099,,,0,,2,F-N/B,,Pyramid&Kenwood,
11716,11716,Ralene St & Juniper St,,32.72983722,-117.10812286,,,0,,2,N-S/B,,Ralene&Juniper,
11713,11713,Ralene St & Midvale Dr,,32.72858686,-117.10927804,,,0,,2,N-S/B,,Ralene&Midvale,
10271,10271,Rancho Bernardo Rd & Acena Dr,,33.02266727,-117.07053434,,,0,,1,N-E/B,,Rcho Bdo&Acena,
11038,11038,Rancho Bernardo Rd & Acena Dr,,33.02269371,-117.06986250,,,0,,1,N-W/B,,Rcho Bdo&Acena,
10662,10662,Rancho Bernardo Rd & Bernardo Center Dr,,33.02275828,-117.07379776,,,0,,1,F-E/B,,Rcho Bdo&Bdo Ctr,berran
11030,11030,Rancho Bernardo Rd & Bernardo Center Dr,,33.02302135,-117.07350334,,,0,,0,N-W/B,,Rcho Bdo&Bdo Ctr,berran
10277,10277,Rancho Bernardo Rd & Bernardo Oaks Dr,,33.01928996,-117.06545906,,,0,,1,N-E/B,,Rcho Bdo&Bdo Oaks,
11420,11420,Rancho Bernardo Rd & Bernardo Oaks Dr,,33.01960854,-117.06549464,,,0,,2,F-W/B,,Rcho Bdo&Bdo Oaks,
10279,10279,Rancho Bernardo Rd & Meandro Dr,,33.01854372,-117.06316518,,,0,,1,N-E/B,,Rcho Bdo&Meandro,
11422,11422,Rancho Bernardo Rd & Meandro Dr,,33.01881642,-117.06307309,,,0,,0,F-W/B,,Rcho Bdo&Meandro,pomran
60547,60547,Rancho Bernardo Rd & Pomerado Rd,,33.01882996,-117.06142895,,,0,,1,F-W/B,,Rcho Bdo&Pomerado,pomran
99433,99433,Rancho Bernardo Transit Station,,33.01699968,-117.08045769,,,0,,1,M-TC-Bus,,Rcho Bdo Trnst Stn,ranbrt
99472,99472,Rancho Bernardo Transit Station,,33.01685435,-117.08040738,,,0,,1,M-TC-Bus,,Rcho Bdo Trnst Stn,ranbrt
99474,99474,Rancho Bernardo Transit Station,,33.01711519,-117.08085679,,,0,,1,M-TC-Bus,,Rcho Bdo Trnst Stn,ranbrt
99475,99475,Rancho Bernardo Transit Station,,33.01698223,-117.08060107,,,0,,1,M-TC-Bus,,Rcho Bdo Trnst Stn,ranbrt
99506,99506,Rancho Bernardo Transit Station,,33.01719395,-117.08099782,,,0,,1,M-TC-Bus,,Rcho Bdo Trnst Stn,ranbrt
10588,10588,Rancho Mission Rd & Friars Rd,,32.78780684,-117.10838834,,,0,,1,M-Street-S/B,,Rcho Mission&Friars,
10968,10968,Rancho Mission Rd & Friars Rd,,32.78848320,-117.10835588,,,0,,1,M-Street-N/B,,Rcho Mission&Friars,
13398,13398,Rancho Mission Rd & San Diego Mission Rd,,32.78525959,-117.11027348,,,0,,1,F-N/B,,Rcho Mission&San Diego Mission,sdmrcm
13404,13404,Rancho Mission Rd & San Diego Mission Rd,,32.78444723,-117.11049656,,,0,,1,F-S/B,,Rcho Mission&San Diego Mission,
10591,10591,Rancho Penasquitos Bl & Calle De Las Rosas,,32.95605472,-117.10982269,,,0,,1,F-E/B,,Rcho Pnsqts&Calle De Las Rosas,
11348,11348,Rancho Penasquitos Bl & Calle De Las Rosas,,32.95668227,-117.11008964,,,0,,1,F-W/B,,Rcho Pnsqts&Calle De Las Rosas,
12120,12120,Rancho Penasquitos Bl & Carmel Mountain Rd,,32.95900919,-117.11497013,,,0,,1,F-E/B,,Rcho Pnsqts&Carmel Mtn,
12498,12498,Rancho Penasquitos Bl & Carmel Mountain Rd,,32.95941480,-117.11513713,,,0,,1,N-W/B,,Rcho Pnsqts&Carmel Mtn,
12124,12124,Rancho Penasquitos Bl & Paseo Montril,,32.95116341,-117.10769828,,,0,,1,F-S/B,,Rcho Pnsqts&Paseo Montril,pasran
12510,12510,Rancho Penasquitos Bl & Paseo Montril,,32.95142615,-117.10746286,,,0,,1,N-N/B,,Rcho Pnsqts&Paseo Montril,pasran
12122,12122,Rancho Penasquitos Bl & Via Del Sud,,32.95310171,-117.10840179,,,0,,1,F-S/B,,Rcho Pnsqts&Via Del Sud,
12853,12853,Rancho Penasquitos Bl & Via Del Sud,,32.95378109,-117.10833018,,,0,,1,F-N/B,,Rcho Pnsqts&Via Del Sud,
41234,41234,Rancho San Diego Towne Center & Transit Center,,32.73876901,-116.94103835,,,0,,2,M-Special_Loc,,Rcho San Diego Towne Ctr&TC,rantow
98003,98003,Rango Wy & Cts Yard,,33.22074668,-116.33667588,,,0,,2,M-Street-W/B,,Rango&Cts Yard,
12662,12662,Regents Rd & Arriba St,,32.86167864,-117.22266127,,,0,,1,F-N/B,,Rgnts&Arriba,
99852,99852,Regents Rd & Governor Dr,,32.85119447,-117.21715272,,,0,,1,F-S/B,,Rgnts&Governor,
11569,11569,Regents Rd & Luna Av,,32.83095569,-117.21592115,,,0,,1,F-S/B,,Rgnts&Luna,
11915,11915,Regents Rd & Nobel Dr,,32.86723944,-117.21937764,,,0,,1,F-S/B,,Rgnts&Nobel,regnob
92201,92201,Reo Dr & Albemarle St,,32.67645882,-117.06557421,,,0,,1,F-S/B,,Reo&Albemarle,
60809,60809,Reo Dr & Bolivar St,,32.67860336,-117.06754070,,,0,,0,F-S/B,,Reo&Bolivar,
13184,13184,Reynard Wy & 2717 (Opp),,32.73383106,-117.16950221,,,0,,0,M-Street-S/B,,Reynard&2717 (Opp),
13099,13099,Reynard Wy & 2850 (Opp),,32.73536904,-117.16929387,,,0,,0,M-Street-N/B,,Reynard&2850 (Opp),
11619,11619,Reynard Wy & Arroyo Dr,,32.73260234,-117.16988936,,,0,,0,N-S/B,,Reynard&Arroyo,stamap
12004,12004,Reynard Wy & Curlew St,,32.74016599,-117.16918781,,,0,,0,F-S/B,,Reynard&Curlew,
12739,12739,Reynard Wy & Curlew St,,32.74104659,-117.16904414,,,0,,0,F-N/B,,Reynard&Curlew,
12404,12404,Reynard Wy & Eagle St,,32.73702832,-117.16977297,,,0,,0,N-N/B,,Reynard&Eagle,
11621,11621,Reynard Wy & Otsego Dr,,32.74225617,-117.17048773,,,0,,0,N-S/B,,Reynard&Otsego,
12735,12735,Reynard Wy & Otsego Dr,,32.74249549,-117.17046096,,,0,,0,F-N/B,,Reynard&Otsego,
11998,11998,Reynard Wy & Redwood St,,32.73733740,-117.16997457,,,0,,0,F-S/B,,Reynard&Redwood,
75052,75052,Rio Vista Station,,32.77363297,-117.14196704,,,0,rioS,0,,,Rio Vista,rioS
75053,75053,Rio Vista Station,,32.77362089,-117.14169885,,,0,rioS,0,,,Rio Vista,rioS
11893,11893,Rosecrans St & Armada Pl,,32.71785207,-117.23592581,,,0,,0,F-W/B,,Rosecrans&Armada,
12648,12648,Rosecrans St & Bessemer St,,32.71919390,-117.23413631,,,0,,0,F-E/B,,Rosecrans&Bessemer,
12654,12654,Rosecrans St & Canon St,,32.72163854,-117.23157218,,,0,,1,F-E/B,,Rosecrans&Canon,roscan
96017,96017,Rosecrans St & Canon St,,32.72133240,-117.23204999,,,0,,1,F-W/B,,Rosecrans&Canon,roscan
11557,11557,Rosecrans St & Carleton St,,32.72343208,-117.23034682,,,0,,1,N-W/B,,Rosecrans&Carleton,
11916,11916,Rosecrans St & Curtis St,,32.73862072,-117.21743263,,,0,,1,F-W/B,,Rosecrans&Curtis,
99865,99865,Rosecrans St & Farragut Rd,,32.73484105,-117.22028862,,,0,,1,F-E/B,,Rosecrans&Farragut,
11560,11560,Rosecrans St & Garrison St,,32.72581745,-117.22831508,,,0,,1,N-W/B,,Rosecrans&Garrison,
12331,12331,Rosecrans St & Garrison St,,32.72532999,-117.22843648,,,0,,0,N-E/B,,Rosecrans&Garrison,
11568,11568,Rosecrans St & Goldsmith St,,32.74146805,-117.21499547,,,0,,1,N-W/B,,Rosecrans&Goldsmith,
99868,99868,Rosecrans St & Ibsen St,,32.74231181,-117.21394449,,,0,,1,M-Street-E/B,,Rosecrans&Ibsen,
12333,12333,Rosecrans St & Ingelow St,,32.72660567,-117.22735159,,,0,,1,N-E/B,,Rosecrans&Ingelow,
12315,12315,Rosecrans St & Kellogg St,,32.70773797,-117.23895312,,,0,,0,M-Street-N/B,,Rosecrans&Kellogg,
11892,11892,Rosecrans St & Kona Wy,,32.71611918,-117.23643314,,,0,,2,M-Street-W/B,,Rosecrans&Kona,
12321,12321,Rosecrans St & Kona Wy,,32.71718418,-117.23592485,,,0,,2,M-Street-E/B,,Rosecrans&Kona,
11575,11575,Rosecrans St & Kurtz St,,32.75277870,-117.20362463,,,0,,1,N-W/B,,Rosecrans&Kurtz,
12661,12661,Rosecrans St & Laning Rd,,32.73253328,-117.22225661,,,0,,1,F-E/B,,Rosecrans&Laning,
11545,11545,Rosecrans St & Lawrence St,,32.70964540,-117.23861690,,,0,,1,N-S/B,,Rosecrans&Lawrence,
12317,12317,Rosecrans St & Lawrence St,,32.70941535,-117.23851354,,,0,,1,N-N/B,,Rosecrans&Lawrence,
12350,12350,Rosecrans St & Loma Square,,32.74854005,-117.20687349,,,0,,1,M-Street-E/B,,Rosecrans&Loma Square,roslom
12665,12665,Rosecrans St & Lytton St,,32.74409355,-117.21279966,,,0,,1,F-W/B,,Rosecrans&Lytton,
13180,13180,Rosecrans St & Lytton St,,32.74445596,-117.21214665,,,0,,1,F-E/B,,Rosecrans&Lytton,
11546,11546,Rosecrans St & McCall St,,32.71059553,-117.23838048,,,0,,0,N-S/B,,Rosecrans&McCall,
12640,12640,Rosecrans St & McCall St,,32.71053090,-117.23821395,,,0,,0,F-N/B,,Rosecrans&McCall,
10802,10802,Rosecrans St & Midway Dr,,32.75063385,-117.20553016,,,0,,1,M-Street-S/B,,Rosecrans&Midway,rosmid
11173,11173,Rosecrans St & Midway Dr,,32.74938963,-117.20648266,,,0,,1,F-W/B,,Rosecrans&Midway,rosmid
11928,11928,Rosecrans St & N Evergreen St,,32.74705914,-117.20963495,,,0,,1,F-W/B,,Rosecrans&N Evergreen,
12669,12669,Rosecrans St & N Evergreen St,,32.74723366,-117.20875220,,,0,,1,F-E/B,,Rosecrans&N Evergreen,
11906,11906,Rosecrans St & Nimitz Bl,,32.72893324,-117.22532230,,,0,,1,F-E/B,,Rosecrans&Nimitz,rosni1
12335,12335,Rosecrans St & Nimitz Bl,,32.72825808,-117.22624157,,,0,,2,F-W/B,,Rosecrans&Nimitz,rosnim
12337,12337,Rosecrans St & Oliphant St,,32.73063780,-117.22421930,,,0,,1,N-W/B,,Rosecrans&Oliphant,
11890,11890,Rosecrans St & Owen St,,32.71226477,-117.23792778,,,0,,0,F-S/B,,Rosecrans&Owen,
12319,12319,Rosecrans St & Owen St,,32.71227160,-117.23776205,,,0,,2,N-N/B,,Rosecrans&Owen,
12338,12338,Rosecrans St & Poe St,,32.73087264,-117.22371786,,,0,,1,M-Street-E/B,,Rosecrans&Poe,
11891,11891,Rosecrans St & Qualtrough St,,32.71407864,-117.23726211,,,0,,0,M-Street-W/B,,Rosecrans&Qualtrough,
12643,12643,Rosecrans St & Qualtrough St,,32.71422373,-117.23699064,,,0,,2,F-E/B,,Rosecrans&Qualtrough,
99867,99867,Rosecrans St & Roosevelt Rd,,32.73947008,-117.21637201,,,0,,1,F-E/B,,Rosecrans&Roosevelt,
11910,11910,Rosecrans St & Russell St,,32.73207939,-117.22300278,,,0,,1,F-W/B,,Rosecrans&Russell,
12657,12657,Rosecrans St & Shelter Island Dr,,32.72282000,-117.23058713,,,0,,1,F-E/B,,Rosecrans&Shelter Island,
12675,12675,Rosecrans St & Sports Arena Bl,,32.75099449,-117.20474371,,,0,,1,N-E/B,,Rosecrans&Sports Arena,rosmid
11897,11897,Rosecrans St & Talbot St,,32.72006176,-117.23318683,,,0,,2,F-W/B,,Rosecrans&Talbot,
12340,12340,Rosecrans St & Udall St,,32.73425168,-117.22113739,,,0,,1,N-W/B,,Rosecrans&Udall,
99866,99866,Rosecrans St & Womble Rd,,32.73697745,-117.21843898,,,0,,1,F-E/B,,Rosecrans&Womble,
11564,11564,Rosecrans St & Zola St,,32.73725665,-117.21858514,,,0,,1,N-W/B,,Rosecrans&Zola,
10638,10638,Roswell St & 51st St,,32.71170849,-117.08402828,,,0,,0,N-E/B,,Roswell&51st,
11012,11012,Roswell St & 51st St,,32.71177093,-117.08414265,,,0,,2,N-W/B,,Roswell&51st,
11027,11027,Roswell St & 56th St,,32.71596119,-117.07533249,,,0,,1,N-W/B,,Roswell&56th,
10651,10651,Roswell St & Derby St,,32.71499733,-117.07766432,,,0,,0,F-E/B,,Roswell&Derby,
11023,11023,Roswell St & Hanover St,,32.71477386,-117.07860831,,,0,,2,N-W/B,,Roswell&Hanover,
11019,11019,Roswell St & Hilltop Dr,,32.71406522,-117.08058160,,,0,,2,N-W/B,,Roswell&Hilltop,
41049,41049,Roswell St & Hilltop Dr,,32.71397208,-117.08053521,,,0,,0,F-E/B,,Roswell&Hilltop,
10264,10264,Roswell St & Kelton Rd,,32.71581815,-117.07535066,,,0,,0,N-E/B,,Roswell&Kelton,
13149,13149,Ruffin Rd & 3939,,32.81389188,-117.12109243,,,0,,2,M-Street-N/B,,Ruffin&3939,
11705,11705,Ruffin Rd & Aero Dr,,32.81077121,-117.11969132,,,0,,1,M-Street-S/B,,Ruffin&Aero,rufaer
12846,12846,Ruffin Rd & Aero Dr,,32.81081963,-117.11945094,,,0,,2,M-Street-N/B,,Ruffin&Aero,rufaer
60750,60750,Ruffin Rd & Aero Dr,,32.80941615,-117.12978372,,,0,,2,F-S/B,,Ruffin&Aero,stone
99102,99102,Ruffin Rd & Balboa Av,,32.82131587,-117.12726599,,,0,,1,N-N/B,,Ruffin&Balboa,rufbal
99103,99103,Ruffin Rd & Balboa Av,,32.82311650,-117.12760294,,,0,,1,N-S/B,,Ruffin&Balboa,rufbal
12114,12114,Ruffin Rd & Calle Fortunada,,32.81374771,-117.12127002,,,0,,1,F-S/B,,Ruffin&Calle Fortunada,
99246,99246,Ruffin Rd & Lightwave Av,,32.82840743,-117.12682231,,,0,,1,F-S/B,,Ruffin&Lightwave,
60766,60766,Ruffin Rd & Mission Village Dr,,32.80217391,-117.12861462,,,0,,1,F-N/B,,Ruffin&Mission Vlge,misruf
11698,11698,Ruffin Rd & Ridgehaven Ct,,32.81955481,-117.12677645,,,0,,1,N-S/B,,Ruffin&Ridgehaven,rufrid
12485,12485,Ruffin Rd & Ridgehaven Ct,,32.81983627,-117.12661976,,,0,,1,F-N/B,,Ruffin&Ridgehaven,rufrid
99245,99245,Ruffin Rd & Ruffin Ct,,32.82847312,-117.12647464,,,0,,1,N-N/B,,Ruffin&Ruffin,
12107,12107,Ruffin Rd & Sky Park Ct,,32.81658213,-117.12389226,,,0,,1,F-S/B,,Ruffin&Sky Park,rufsky
12836,12836,Ruffin Rd & Sky Park Ct,,32.81719616,-117.12412295,,,0,,1,F-N/B,,Ruffin&Sky Park,rufsky
99247,99247,Ruffin Rd & Spectrum Center Bl,,32.82515039,-117.12760368,,,0,,1,F-S/B,,Ruffin&SpeCtrum Ctr,
99248,99248,Ruffin Rd & Spectrum Center Bl,,32.82580512,-117.12713494,,,0,,0,F-N/B,,Ruffin&SpeCtrum Ctr,
60747,60747,Ruffin Rd & Village Glen Dr,,32.80502968,-117.12860406,,,0,,1,M-Street-N/B,,Ruffin&Vlge Glen,
60751,60751,Ruffin Rd & Village Glen Dr,,32.80524492,-117.12886982,,,0,,1,N-S/B,,Ruffin&Vlge Glen,
98044,98044,S2 (San Felipe Rd) & S22 (Montezuma Valley Rd),,33.21993402,-116.60488857,,,0,,2,F-W/B,,S2 (San Felipe)&S22 (Mntzma Vly),
23013,23013,Sabre Springs & Penasquitos Transit Station,,32.96438866,-117.09176980,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
23015,23015,Sabre Springs & Penasquitos Transit Station,,32.96429629,-117.09120813,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
23017,23017,Sabre Springs & Penasquitos Transit Station,,32.96425850,-117.09110669,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
23018,23018,Sabre Springs & Penasquitos Transit Station,,32.96429283,-117.09131243,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
23020,23020,Sabre Springs & Penasquitos Transit Station,,32.96439046,-117.09191001,,,0,,1,M-TC-Bus,,Sabre Sprgs&Pnsqts Trnst Stn,sabbrt
99548,99548,Sabre Springs Pkwy & Morning Creek Dr,,32.95492681,-117.09521962,,,0,,1,F-N/B,,Sabre Sprgs&Morning Creek,
40498,40498,Sabre Springs Pkwy & Savannah Creek Rd,,32.94890769,-117.09641352,,,0,,0,N-S/B,,Sabre Sprgs&Savannah Creek,sabpow
40764,40764,Sabre Springs Pkwy & Savannah Creek Rd,,32.94910742,-117.09614488,,,0,,0,F-N/B,,Sabre Sprgs&Savannah Creek,sabpow
99547,99547,Sabre Springs Pkwy & Wimberly Sq,,32.95458657,-117.09594008,,,0,,1,F-S/B,,Sabre Sprgs&Wimberly Sq,
88920,88920,Saipan St & Potomac St,,32.68134593,-117.05583288,,,0,,0,F-N/B,,Saipan&Potomac,saipot
60499,60499,San Diego Int'l Airport & Terminal 1,,32.73213302,-117.19775601,,,0,,1,M-Special_Loc,,San Diego Int'l Airport&Trm 1,airt1
99471,99471,San Diego Int'l Airport & Terminal 2 East,,32.73140222,-117.20164383,,,0,,1,M-Street-W/B,,San Diego Int'l Airport&Trm 2 East,airt2
60500,60500,San Diego Int'l Airport & Terminal 2 West,,32.73141916,-117.20300978,,,0,,1,M-Street-W/B,,San Diego Int'l Airport&Trm 2 West,
10321,10321,San Vicente St & Cardiff St,,32.71215697,-117.02496704,,,0,,2,M-Street-E/B,,San Vicente&Cardiff,
11809,11809,San Vicente St & Cardiff St,,32.71228911,-117.02493244,,,0,,2,F-W/B,,San Vicente&Cardiff,
13468,13468,San Vicente St & Jacumba St,,32.71145636,-117.02928802,,,0,,2,N-W/B,,San Vicente&Jacumba,
10712,10712,San Vicente St & Meadowbrook Dr,,32.70879821,-117.03497967,,,0,,0,F-E/B,,San Vicente&Mdwbrk,
11069,11069,San Vicente St & Meadowbrook Dr,,32.70870028,-117.03525188,,,0,,1,N-W/B,,San Vicente&Mdwbrk,
13486,13486,San Vicente St & Norm St,,32.71146072,-117.02859883,,,0,,2,F-E/B,,San Vicente&Norm,
10719,10719,San Vicente St & Rytko St,,32.71082301,-117.03164916,,,0,,2,F-E/B,,San Vicente&Rytko,
11076,11076,San Vicente St & Rytko St,,32.71089623,-117.03180586,,,0,,2,N-W/B,,San Vicente&Rytko,
10715,10715,San Vicente St & San Vicente Ct,,32.70959957,-117.03300697,,,0,,1,M-Street-E/B,,San Vicente&San Vicente,
11071,11071,San Vicente St & San Vicente Ct,,32.70963065,-117.03330633,,,0,,1,N-W/B,,San Vicente&San Vicente,
10725,10725,San Vicente St & Sawtelle Av,,32.71185602,-117.02649564,,,0,,2,F-E/B,,San Vicente&Sawtelle,
11081,11081,San Vicente St & Sawtelle Av,,32.71195674,-117.02664933,,,0,,2,N-W/B,,San Vicente&Sawtelle,
60587,60587,San Ysidro Bl & 1010,,32.56109302,-117.06448264,,,0,,2,M-Street-S/B,,San Ysidro&1010,
60569,60569,San Ysidro Bl & 525-611,,32.55675251,-117.05665376,,,0,,1,M-Street-W/B,,San Ysidro&525-611,
60571,60571,San Ysidro Bl & Alverson Rd,,32.55565649,-117.05193155,,,0,,2,F-W/B,,San Ysidro&Alverson,
60592,60592,San Ysidro Bl & Alverson Rd,,32.55547225,-117.05194611,,,0,,1,N-E/B,,San Ysidro&Alverson,
60570,60570,San Ysidro Bl & Averil Rd,,32.55619697,-117.05460737,,,0,,1,F-W/B,,San Ysidro&Averil,
60591,60591,San Ysidro Bl & Averil Rd,,32.55597008,-117.05399843,,,0,,1,F-E/B,,San Ysidro&Averil,
60250,60250,San Ysidro Bl & Border Village Rd,,32.54784403,-117.03421743,,,0,,1,N-S/B,,San Ysidro&Border Vlge,
60368,60368,San Ysidro Bl & Border Village Rd,,32.54747741,-117.03352299,,,0,,1,N-N/B,,San Ysidro&Border Vlge,
60315,60315,San Ysidro Bl & Center St,,32.55133170,-117.03939845,,,0,,1,F-S/B,,San Ysidro&Ctr,
60367,60367,San Ysidro Bl & Center St,,32.55161659,-117.03954703,,,0,,1,N-N/B,,San Ysidro&Ctr,
60573,60573,San Ysidro Bl & Cottonwood Rd,,32.55398265,-117.04812915,,,0,,1,F-W/B,,San Ysidro&Cottonwood,sancot
60594,60594,San Ysidro Bl & Cottonwood Rd,,32.55383312,-117.04829980,,,0,,1,N-E/B,,San Ysidro&Cottonwood,sancot
60574,60574,San Ysidro Bl & Cypress Dr,,32.55289316,-117.04575030,,,0,,1,F-N/B,,San Ysidro&Cypress,
60567,60567,San Ysidro Bl & Dairy Mart Rd,,32.56032491,-117.06343051,,,0,,1,F-W/B,,San Ysidro&Dairy Mart,sandai
60588,60588,San Ysidro Bl & Dairy Mart Rd,,32.55996555,-117.06332659,,,0,,1,N-E/B,,San Ysidro&Dairy Mart,sandai
60441,60441,San Ysidro Bl & E Beyer Bl,,32.54661472,-117.03174358,,,0,,1,F-N/B,,San Ysidro&E Beyer,
60313,60313,San Ysidro Bl & E Park Av,,32.55209566,-117.04411728,,,0,,1,N-S/B,,San Ysidro&E Park,
60314,60314,San Ysidro Bl & I-805 (Ramp),,32.55186559,-117.04143146,,,0,,1,F-S/B,,San Ysidro&I-805 (Ramp),
60439,60439,San Ysidro Bl & I-805 (Ramp),,32.55219280,-117.04226516,,,0,,1,F-N/B,,San Ysidro&I-805 (Ramp),
60566,60566,San Ysidro Bl & Isla Del Carmen Wy,,32.56171579,-117.06506933,,,0,,1,N-N/B,,San Ysidro&Isla Del Carmen,
60572,60572,San Ysidro Bl & Smythe Av,,32.55470310,-117.04976803,,,0,,1,F-W/B,,San Ysidro&Smythe,
60593,60593,San Ysidro Bl & Smythe Av,,32.55474102,-117.05027789,,,0,,1,N-E/B,,San Ysidro&Smythe,
60568,60568,San Ysidro Bl & Sunset Ln,,32.55845239,-117.05980111,,,0,,1,F-W/B,,San Ysidro&Sunset,
